,date,open,high,low,close,volume,average,barCount
984196,2019-11-04 21:57:00,318.21,318.21,317.68,317.805,-1,-1.0,-1
984197,2019-11-04 21:58:00,317.805,317.835,317.36,317.68,-1,-1.0,-1
984198,2019-11-04 21:59:00,317.68,317.76,317.335,317.425,-1,-1.0,-1
984199,2019-11-05 15:30:00,319.01,319.515,318.3,318.56,-1,-1.0,-1
984200,2019-11-05 15:31:00,318.56,318.56,316.64,316.64,-1,-1.0,-1
984201,2019-11-05 15:32:00,316.64,317.15,316.29,316.89,-1,-1.0,-1
984202,2019-11-05 15:33:00,316.89,317.15,316.62,316.875,-1,-1.0,-1
984203,2019-11-05 15:34:00,316.875,317.555,316.795,317.41,-1,-1.0,-1
984204,2019-11-05 15:35:00,317.41,317.56,317.09,317.31,-1,-1.0,-1
984205,2019-11-05 15:36:00,317.31,317.345,316.755,317.11,-1,-1.0,-1
984206,2019-11-05 15:37:00,317.11,317.41,316.74,317.245,-1,-1.0,-1
984207,2019-11-05 15:38:00,317.245,318.63,317.24,318.595,-1,-1.0,-1
984208,2019-11-05 15:39:00,318.595,318.84,317.645,317.915,-1,-1.0,-1
984209,2019-11-05 15:40:00,317.915,318.415,317.85,318.04,-1,-1.0,-1
984210,2019-11-05 15:41:00,318.04,318.715,317.85,318.63,-1,-1.0,-1
984211,2019-11-05 15:42:00,318.63,319.3,318.415,319.285,-1,-1.0,-1
984212,2019-11-05 15:43:00,319.285,320.385,319.28,319.94,-1,-1.0,-1
984213,2019-11-05 15:44:00,319.94,321.325,319.815,321.235,-1,-1.0,-1
984214,2019-11-05 15:45:00,321.235,321.315,320.18,320.25,-1,-1.0,-1
984215,2019-11-05 15:46:00,320.25,320.25,319.635,320.185,-1,-1.0,-1
984216,2019-11-05 15:47:00,320.185,320.655,320.135,320.31,-1,-1.0,-1
984217,2019-11-05 15:48:00,320.31,320.43,319.715,320.3,-1,-1.0,-1
984218,2019-11-05 15:49:00,320.3,320.705,320.285,320.35,-1,-1.0,-1
984219,2019-11-05 15:50:00,320.35,320.725,320.125,320.68,-1,-1.0,-1
984220,2019-11-05 15:51:00,320.68,321.15,320.55,320.99,-1,-1.0,-1
984221,2019-11-05 15:52:00,320.99,321.37,320.675,320.78,-1,-1.0,-1
984222,2019-11-05 15:53:00,320.78,321.09,320.57,321.065,-1,-1.0,-1
984223,2019-11-05 15:54:00,321.065,321.815,321.015,321.765,-1,-1.0,-1
984224,2019-11-05 15:55:00,321.765,322.72,321.76,322.495,-1,-1.0,-1
984225,2019-11-05 15:56:00,322.495,323.085,322.42,322.94,-1,-1.0,-1
984226,2019-11-05 15:57:00,322.94,322.995,322.29,322.37,-1,-1.0,-1
984227,2019-11-05 15:58:00,322.37,322.64,321.765,321.765,-1,-1.0,-1
984228,2019-11-05 15:59:00,321.765,321.78,320.85,321.205,-1,-1.0,-1
984229,2019-11-05 16:00:00,321.205,322.415,321.13,322.39,-1,-1.0,-1
984230,2019-11-05 16:01:00,322.39,323.505,322.295,323.285,-1,-1.0,-1
984231,2019-11-05 16:02:00,323.285,323.34,322.335,322.66,-1,-1.0,-1
984232,2019-11-05 16:03:00,322.66,322.945,322.635,322.835,-1,-1.0,-1
984233,2019-11-05 16:04:00,322.835,323.205,322.625,323.205,-1,-1.0,-1
984234,2019-11-05 16:05:00,323.205,323.335,322.72,322.805,-1,-1.0,-1
984235,2019-11-05 16:06:00,322.805,322.895,322.15,322.17,-1,-1.0,-1
984236,2019-11-05 16:07:00,322.17,322.185,321.455,321.475,-1,-1.0,-1
984237,2019-11-05 16:08:00,321.475,321.475,320.7,320.715,-1,-1.0,-1
984238,2019-11-05 16:09:00,320.715,320.715,319.575,319.745,-1,-1.0,-1
984239,2019-11-05 16:10:00,319.745,319.8,319.3,319.4,-1,-1.0,-1
984240,2019-11-05 16:11:00,319.4,319.715,319.395,319.535,-1,-1.0,-1
984241,2019-11-05 16:12:00,319.535,319.63,318.75,318.855,-1,-1.0,-1
984242,2019-11-05 16:13:00,318.855,319.32,318.855,319.15,-1,-1.0,-1
984243,2019-11-05 16:14:00,319.15,319.855,318.935,319.27,-1,-1.0,-1
984244,2019-11-05 16:15:00,319.27,319.435,318.745,318.84,-1,-1.0,-1
984245,2019-11-05 16:16:00,318.84,319.545,318.765,319.425,-1,-1.0,-1
984246,2019-11-05 16:17:00,319.425,320.075,319.225,320.07,-1,-1.0,-1
984247,2019-11-05 16:18:00,320.07,320.525,320.07,320.525,-1,-1.0,-1
984248,2019-11-05 16:19:00,320.525,320.985,320.525,320.58,-1,-1.0,-1
984249,2019-11-05 16:20:00,320.58,320.755,320.44,320.59,-1,-1.0,-1
984250,2019-11-05 16:21:00,320.59,320.865,320.575,320.705,-1,-1.0,-1
984251,2019-11-05 16:22:00,320.705,321.33,320.7,321.295,-1,-1.0,-1
984252,2019-11-05 16:23:00,321.295,321.32,320.405,320.43,-1,-1.0,-1
984253,2019-11-05 16:24:00,320.43,320.465,320.18,320.2,-1,-1.0,-1
984254,2019-11-05 16:25:00,320.2,320.21,319.845,320.12,-1,-1.0,-1
984255,2019-11-05 16:26:00,320.12,320.21,319.595,319.595,-1,-1.0,-1
984256,2019-11-05 16:27:00,319.595,319.89,319.345,319.755,-1,-1.0,-1
984257,2019-11-05 16:28:00,319.755,320.085,319.655,319.74,-1,-1.0,-1
984258,2019-11-05 16:29:00,319.74,319.93,319.27,319.575,-1,-1.0,-1
984259,2019-11-05 16:30:00,319.575,319.685,319.315,319.415,-1,-1.0,-1
984260,2019-11-05 16:31:00,319.415,319.665,319.385,319.59,-1,-1.0,-1
984261,2019-11-05 16:32:00,319.59,319.59,318.97,319.045,-1,-1.0,-1
984262,2019-11-05 16:33:00,319.045,319.045,318.535,318.82,-1,-1.0,-1
984263,2019-11-05 16:34:00,318.82,319.415,318.815,319.045,-1,-1.0,-1
984264,2019-11-05 16:35:00,319.045,319.51,318.95,319.335,-1,-1.0,-1
984265,2019-11-05 16:36:00,319.335,319.46,319.135,319.255,-1,-1.0,-1
984266,2019-11-05 16:37:00,319.255,319.615,319.23,319.605,-1,-1.0,-1
984267,2019-11-05 16:38:00,319.605,319.61,319.28,319.32,-1,-1.0,-1
984268,2019-11-05 16:39:00,319.32,319.355,319.05,319.12,-1,-1.0,-1
984269,2019-11-05 16:40:00,319.12,319.255,318.745,319.255,-1,-1.0,-1
984270,2019-11-05 16:41:00,319.255,319.42,318.985,319.14,-1,-1.0,-1
984271,2019-11-05 16:42:00,319.14,319.14,318.625,318.755,-1,-1.0,-1
984272,2019-11-05 16:43:00,318.755,319.005,318.75,318.98,-1,-1.0,-1
984273,2019-11-05 16:44:00,318.98,318.995,318.645,318.665,-1,-1.0,-1
984274,2019-11-05 16:45:00,318.665,318.93,318.65,318.82,-1,-1.0,-1
984275,2019-11-05 16:46:00,318.82,318.975,318.76,318.775,-1,-1.0,-1
984276,2019-11-05 16:47:00,318.775,319.01,318.735,319.005,-1,-1.0,-1
984277,2019-11-05 16:48:00,319.005,319.75,319.005,319.72,-1,-1.0,-1
984278,2019-11-05 16:49:00,319.72,320.105,319.645,320.075,-1,-1.0,-1
984279,2019-11-05 16:50:00,320.075,320.13,319.73,320.095,-1,-1.0,-1
984280,2019-11-05 16:51:00,320.095,320.13,319.745,320.03,-1,-1.0,-1
984281,2019-11-05 16:52:00,320.03,320.33,319.985,320.12,-1,-1.0,-1
984282,2019-11-05 16:53:00,320.12,320.195,319.9,319.96,-1,-1.0,-1
984283,2019-11-05 16:54:00,319.96,320.385,319.91,320.22,-1,-1.0,-1
984284,2019-11-05 16:55:00,320.22,320.34,320.17,320.275,-1,-1.0,-1
984285,2019-11-05 16:56:00,320.275,320.77,320.26,320.715,-1,-1.0,-1
984286,2019-11-05 16:57:00,320.715,320.9,320.715,320.795,-1,-1.0,-1
984287,2019-11-05 16:58:00,320.795,320.795,320.44,320.445,-1,-1.0,-1
984288,2019-11-05 16:59:00,320.445,320.61,320.445,320.525,-1,-1.0,-1
984289,2019-11-05 17:00:00,320.525,320.855,320.525,320.805,-1,-1.0,-1
984290,2019-11-05 17:01:00,320.805,320.805,320.465,320.555,-1,-1.0,-1
984291,2019-11-05 17:02:00,320.555,320.785,320.545,320.625,-1,-1.0,-1
984292,2019-11-05 17:03:00,320.625,320.635,320.405,320.565,-1,-1.0,-1
984293,2019-11-05 17:04:00,320.565,320.645,320.45,320.585,-1,-1.0,-1
984294,2019-11-05 17:05:00,320.585,320.59,320.32,320.445,-1,-1.0,-1
984295,2019-11-05 17:06:00,320.445,321.0,320.445,320.935,-1,-1.0,-1
984296,2019-11-05 17:07:00,320.935,321.285,320.92,321.255,-1,-1.0,-1
984297,2019-11-05 17:08:00,321.255,321.28,320.97,320.97,-1,-1.0,-1
984298,2019-11-05 17:09:00,320.97,321.12,320.735,320.81,-1,-1.0,-1
984299,2019-11-05 17:10:00,320.81,320.975,320.73,320.91,-1,-1.0,-1
984300,2019-11-05 17:11:00,320.91,321.195,320.825,321.065,-1,-1.0,-1
984301,2019-11-05 17:12:00,321.065,321.145,320.61,320.63,-1,-1.0,-1
984302,2019-11-05 17:13:00,320.63,320.705,319.975,320.025,-1,-1.0,-1
984303,2019-11-05 17:14:00,320.025,320.195,319.85,319.85,-1,-1.0,-1
984304,2019-11-05 17:15:00,319.85,320.34,319.69,319.795,-1,-1.0,-1
984305,2019-11-05 17:16:00,319.795,319.81,319.465,319.59,-1,-1.0,-1
984306,2019-11-05 17:17:00,319.59,319.7,319.49,319.595,-1,-1.0,-1
984307,2019-11-05 17:18:00,319.595,319.8,319.495,319.795,-1,-1.0,-1
984308,2019-11-05 17:19:00,319.795,319.81,319.645,319.675,-1,-1.0,-1
984309,2019-11-05 17:20:00,319.675,320.06,319.675,320.05,-1,-1.0,-1
984310,2019-11-05 17:21:00,320.05,320.05,319.665,319.775,-1,-1.0,-1
984311,2019-11-05 17:22:00,319.775,320.075,319.77,320.015,-1,-1.0,-1
984312,2019-11-05 17:23:00,320.015,320.515,320.015,320.495,-1,-1.0,-1
984313,2019-11-05 17:24:00,320.495,320.495,320.21,320.345,-1,-1.0,-1
984314,2019-11-05 17:25:00,320.345,320.345,320.12,320.16,-1,-1.0,-1
984315,2019-11-05 17:26:00,320.16,320.405,320.16,320.23,-1,-1.0,-1
984316,2019-11-05 17:27:00,320.23,320.26,320.13,320.225,-1,-1.0,-1
984317,2019-11-05 17:28:00,320.225,320.355,320.125,320.275,-1,-1.0,-1
984318,2019-11-05 17:29:00,320.275,320.585,320.14,320.58,-1,-1.0,-1
984319,2019-11-05 17:30:00,320.58,320.985,320.49,320.525,-1,-1.0,-1
984320,2019-11-05 17:31:00,320.525,320.635,320.285,320.565,-1,-1.0,-1
984321,2019-11-05 17:32:00,320.565,320.88,320.565,320.685,-1,-1.0,-1
984322,2019-11-05 17:33:00,320.685,320.69,320.41,320.455,-1,-1.0,-1
984323,2019-11-05 17:34:00,320.455,320.82,320.345,320.75,-1,-1.0,-1
984324,2019-11-05 17:35:00,320.75,320.77,320.52,320.66,-1,-1.0,-1
984325,2019-11-05 17:36:00,320.66,320.86,320.66,320.705,-1,-1.0,-1
984326,2019-11-05 17:37:00,320.705,320.755,320.555,320.595,-1,-1.0,-1
984327,2019-11-05 17:38:00,320.595,320.74,320.535,320.555,-1,-1.0,-1
984328,2019-11-05 17:39:00,320.555,320.56,320.095,320.095,-1,-1.0,-1
984329,2019-11-05 17:40:00,320.095,320.105,319.56,319.56,-1,-1.0,-1
984330,2019-11-05 17:41:00,319.56,319.56,319.305,319.475,-1,-1.0,-1
984331,2019-11-05 17:42:00,319.475,319.475,319.265,319.305,-1,-1.0,-1
984332,2019-11-05 17:43:00,319.305,319.535,319.265,319.515,-1,-1.0,-1
984333,2019-11-05 17:44:00,319.515,319.845,319.48,319.77,-1,-1.0,-1
984334,2019-11-05 17:45:00,319.77,319.805,319.465,319.54,-1,-1.0,-1
984335,2019-11-05 17:46:00,319.54,319.835,319.52,319.82,-1,-1.0,-1
984336,2019-11-05 17:47:00,319.82,319.825,319.385,319.42,-1,-1.0,-1
984337,2019-11-05 17:48:00,319.42,319.755,319.295,319.755,-1,-1.0,-1
984338,2019-11-05 17:49:00,319.755,319.76,319.505,319.595,-1,-1.0,-1
984339,2019-11-05 17:50:00,319.595,319.92,319.59,319.775,-1,-1.0,-1
984340,2019-11-05 17:51:00,319.775,319.93,319.72,319.885,-1,-1.0,-1
984341,2019-11-05 17:52:00,319.885,319.985,319.74,319.81,-1,-1.0,-1
984342,2019-11-05 17:53:00,319.81,319.965,319.735,319.935,-1,-1.0,-1
984343,2019-11-05 17:54:00,319.935,319.945,319.435,319.48,-1,-1.0,-1
984344,2019-11-05 17:55:00,319.48,319.595,319.305,319.595,-1,-1.0,-1
984345,2019-11-05 17:56:00,319.595,319.805,319.53,319.805,-1,-1.0,-1
984346,2019-11-05 17:57:00,319.805,319.83,319.64,319.65,-1,-1.0,-1
984347,2019-11-05 17:58:00,319.65,319.65,319.445,319.445,-1,-1.0,-1
984348,2019-11-05 17:59:00,319.445,319.545,319.385,319.495,-1,-1.0,-1
984349,2019-11-05 18:00:00,319.495,319.63,319.365,319.56,-1,-1.0,-1
984350,2019-11-05 18:01:00,319.56,319.64,319.03,319.125,-1,-1.0,-1
984351,2019-11-05 18:02:00,319.125,319.13,318.86,318.87,-1,-1.0,-1
984352,2019-11-05 18:03:00,318.87,318.87,318.49,318.695,-1,-1.0,-1
984353,2019-11-05 18:04:00,318.695,318.87,318.69,318.77,-1,-1.0,-1
984354,2019-11-05 18:05:00,318.77,318.965,318.755,318.9,-1,-1.0,-1
984355,2019-11-05 18:06:00,318.9,318.975,318.775,318.82,-1,-1.0,-1
984356,2019-11-05 18:07:00,318.82,318.82,318.405,318.44,-1,-1.0,-1
984357,2019-11-05 18:08:00,318.44,318.77,318.4,318.61,-1,-1.0,-1
984358,2019-11-05 18:09:00,318.61,318.82,318.61,318.66,-1,-1.0,-1
984359,2019-11-05 18:10:00,318.66,318.82,318.645,318.74,-1,-1.0,-1
984360,2019-11-05 18:11:00,318.74,318.84,318.645,318.84,-1,-1.0,-1
984361,2019-11-05 18:12:00,318.84,318.95,318.83,318.93,-1,-1.0,-1
984362,2019-11-05 18:13:00,318.93,318.93,318.835,318.855,-1,-1.0,-1
984363,2019-11-05 18:14:00,318.855,318.955,318.57,318.57,-1,-1.0,-1
984364,2019-11-05 18:15:00,318.57,318.685,318.49,318.54,-1,-1.0,-1
984365,2019-11-05 18:16:00,318.54,318.835,318.535,318.83,-1,-1.0,-1
984366,2019-11-05 18:17:00,318.83,318.99,318.795,318.895,-1,-1.0,-1
984367,2019-11-05 18:18:00,318.895,319.275,318.885,319.23,-1,-1.0,-1
984368,2019-11-05 18:19:00,319.23,319.41,319.21,319.39,-1,-1.0,-1
984369,2019-11-05 18:20:00,319.39,319.665,319.325,319.59,-1,-1.0,-1
984370,2019-11-05 18:21:00,319.59,319.595,319.39,319.53,-1,-1.0,-1
984371,2019-11-05 18:22:00,319.53,319.58,319.32,319.365,-1,-1.0,-1
984372,2019-11-05 18:23:00,319.365,319.385,319.0,319.295,-1,-1.0,-1
984373,2019-11-05 18:24:00,319.295,319.295,318.955,319.06,-1,-1.0,-1
984374,2019-11-05 18:25:00,319.06,319.175,318.895,319.075,-1,-1.0,-1
984375,2019-11-05 18:26:00,319.075,319.135,318.935,318.95,-1,-1.0,-1
984376,2019-11-05 18:27:00,318.95,319.105,318.74,318.96,-1,-1.0,-1
984377,2019-11-05 18:28:00,318.96,318.985,318.685,318.855,-1,-1.0,-1
984378,2019-11-05 18:29:00,318.855,318.875,318.73,318.87,-1,-1.0,-1
984379,2019-11-05 18:30:00,318.87,319.115,318.75,319.115,-1,-1.0,-1
984380,2019-11-05 18:31:00,319.115,319.115,318.925,319.02,-1,-1.0,-1
984381,2019-11-05 18:32:00,319.02,319.085,318.805,318.855,-1,-1.0,-1
984382,2019-11-05 18:33:00,318.855,318.94,318.74,318.765,-1,-1.0,-1
984383,2019-11-05 18:34:00,318.765,318.83,318.765,318.83,-1,-1.0,-1
984384,2019-11-05 18:35:00,318.83,318.955,318.83,318.915,-1,-1.0,-1
984385,2019-11-05 18:36:00,318.915,318.915,318.805,318.805,-1,-1.0,-1
984386,2019-11-05 18:37:00,318.805,318.815,318.56,318.75,-1,-1.0,-1
984387,2019-11-05 18:38:00,318.75,318.94,318.725,318.84,-1,-1.0,-1
984388,2019-11-05 18:39:00,318.84,318.865,318.74,318.795,-1,-1.0,-1
984389,2019-11-05 18:40:00,318.795,318.94,318.75,318.795,-1,-1.0,-1
984390,2019-11-05 18:41:00,318.795,319.405,318.79,319.285,-1,-1.0,-1
984391,2019-11-05 18:42:00,319.285,319.54,319.285,319.49,-1,-1.0,-1
984392,2019-11-05 18:43:00,319.49,319.765,319.48,319.725,-1,-1.0,-1
984393,2019-11-05 18:44:00,319.725,319.725,319.36,319.405,-1,-1.0,-1
984394,2019-11-05 18:45:00,319.405,319.405,318.985,319.0,-1,-1.0,-1
984395,2019-11-05 18:46:00,319.0,319.36,319.0,319.335,-1,-1.0,-1
984396,2019-11-05 18:47:00,319.335,319.34,319.06,319.2,-1,-1.0,-1
984397,2019-11-05 18:48:00,319.2,319.2,318.755,318.815,-1,-1.0,-1
984398,2019-11-05 18:49:00,318.815,318.885,318.69,318.73,-1,-1.0,-1
984399,2019-11-05 18:50:00,318.73,318.74,318.535,318.595,-1,-1.0,-1
984400,2019-11-05 18:51:00,318.595,318.595,317.67,317.99,-1,-1.0,-1
984401,2019-11-05 18:52:00,317.99,318.125,317.885,317.955,-1,-1.0,-1
984402,2019-11-05 18:53:00,317.955,318.27,317.935,318.26,-1,-1.0,-1
984403,2019-11-05 18:54:00,318.26,318.265,317.315,317.37,-1,-1.0,-1
984404,2019-11-05 18:55:00,317.37,317.52,317.365,317.49,-1,-1.0,-1
984405,2019-11-05 18:56:00,317.49,317.555,317.375,317.5,-1,-1.0,-1
984406,2019-11-05 18:57:00,317.5,317.735,317.475,317.515,-1,-1.0,-1
984407,2019-11-05 18:58:00,317.515,317.835,317.505,317.835,-1,-1.0,-1
984408,2019-11-05 18:59:00,317.835,318.12,317.835,317.87,-1,-1.0,-1
984409,2019-11-05 19:00:00,317.87,318.135,317.805,318.125,-1,-1.0,-1
984410,2019-11-05 19:01:00,318.125,318.3,318.085,318.16,-1,-1.0,-1
984411,2019-11-05 19:02:00,318.16,318.4,318.145,318.375,-1,-1.0,-1
984412,2019-11-05 19:03:00,318.375,318.39,318.225,318.38,-1,-1.0,-1
984413,2019-11-05 19:04:00,318.38,318.68,318.365,318.66,-1,-1.0,-1
984414,2019-11-05 19:05:00,318.66,318.705,318.46,318.705,-1,-1.0,-1
984415,2019-11-05 19:06:00,318.705,319.14,318.68,319.135,-1,-1.0,-1
984416,2019-11-05 19:07:00,319.135,319.135,318.88,318.945,-1,-1.0,-1
984417,2019-11-05 19:08:00,318.945,318.96,318.685,318.695,-1,-1.0,-1
984418,2019-11-05 19:09:00,318.695,318.83,318.635,318.755,-1,-1.0,-1
984419,2019-11-05 19:10:00,318.755,318.89,318.69,318.865,-1,-1.0,-1
984420,2019-11-05 19:11:00,318.865,318.89,318.76,318.785,-1,-1.0,-1
984421,2019-11-05 19:12:00,318.785,318.825,318.74,318.745,-1,-1.0,-1
984422,2019-11-05 19:13:00,318.745,318.91,318.74,318.755,-1,-1.0,-1
984423,2019-11-05 19:14:00,318.755,318.935,318.755,318.775,-1,-1.0,-1
984424,2019-11-05 19:15:00,318.775,318.865,318.72,318.775,-1,-1.0,-1
984425,2019-11-05 19:16:00,318.775,318.91,318.74,318.89,-1,-1.0,-1
984426,2019-11-05 19:17:00,318.89,318.89,318.725,318.785,-1,-1.0,-1
984427,2019-11-05 19:18:00,318.785,318.785,318.455,318.63,-1,-1.0,-1
984428,2019-11-05 19:19:00,318.63,318.7,318.51,318.695,-1,-1.0,-1
984429,2019-11-05 19:20:00,318.695,318.7,318.63,318.665,-1,-1.0,-1
984430,2019-11-05 19:21:00,318.665,318.715,318.365,318.595,-1,-1.0,-1
984431,2019-11-05 19:22:00,318.595,318.795,318.585,318.78,-1,-1.0,-1
984432,2019-11-05 19:23:00,318.78,318.78,318.56,318.575,-1,-1.0,-1
984433,2019-11-05 19:24:00,318.575,318.645,318.56,318.575,-1,-1.0,-1
984434,2019-11-05 19:25:00,318.575,318.785,318.57,318.78,-1,-1.0,-1
984435,2019-11-05 19:26:00,318.78,318.96,318.76,318.955,-1,-1.0,-1
984436,2019-11-05 19:27:00,318.955,319.055,318.93,319.035,-1,-1.0,-1
984437,2019-11-05 19:28:00,319.035,319.035,318.85,318.855,-1,-1.0,-1
984438,2019-11-05 19:29:00,318.855,318.925,318.785,318.79,-1,-1.0,-1
984439,2019-11-05 19:30:00,318.79,318.79,318.59,318.645,-1,-1.0,-1
984440,2019-11-05 19:31:00,318.645,318.645,318.31,318.38,-1,-1.0,-1
984441,2019-11-05 19:32:00,318.38,318.65,318.375,318.64,-1,-1.0,-1
984442,2019-11-05 19:33:00,318.64,318.695,318.58,318.61,-1,-1.0,-1
984443,2019-11-05 19:34:00,318.61,318.63,318.465,318.465,-1,-1.0,-1
984444,2019-11-05 19:35:00,318.465,318.595,318.355,318.365,-1,-1.0,-1
984445,2019-11-05 19:36:00,318.365,318.365,318.09,318.105,-1,-1.0,-1
984446,2019-11-05 19:37:00,318.105,318.26,318.105,318.25,-1,-1.0,-1
984447,2019-11-05 19:38:00,318.25,318.295,317.82,317.865,-1,-1.0,-1
984448,2019-11-05 19:39:00,317.865,317.915,317.69,317.72,-1,-1.0,-1
984449,2019-11-05 19:40:00,317.72,317.86,317.715,317.86,-1,-1.0,-1
984450,2019-11-05 19:41:00,317.86,318.12,317.805,317.935,-1,-1.0,-1
984451,2019-11-05 19:42:00,317.935,318.105,317.87,318.045,-1,-1.0,-1
984452,2019-11-05 19:43:00,318.045,318.22,318.005,318.12,-1,-1.0,-1
984453,2019-11-05 19:44:00,318.12,318.22,317.95,317.955,-1,-1.0,-1
984454,2019-11-05 19:45:00,317.955,317.955,317.725,317.815,-1,-1.0,-1
984455,2019-11-05 19:46:00,317.815,317.815,317.605,317.61,-1,-1.0,-1
984456,2019-11-05 19:47:00,317.61,317.61,317.315,317.39,-1,-1.0,-1
984457,2019-11-05 19:48:00,317.39,317.395,317.18,317.315,-1,-1.0,-1
984458,2019-11-05 19:49:00,317.315,317.4,317.305,317.39,-1,-1.0,-1
984459,2019-11-05 19:50:00,317.39,317.395,317.3,317.345,-1,-1.0,-1
984460,2019-11-05 19:51:00,317.345,317.385,317.17,317.315,-1,-1.0,-1
984461,2019-11-05 19:52:00,317.315,317.315,317.19,317.245,-1,-1.0,-1
984462,2019-11-05 19:53:00,317.245,317.54,317.245,317.28,-1,-1.0,-1
984463,2019-11-05 19:54:00,317.28,317.44,317.27,317.41,-1,-1.0,-1
984464,2019-11-05 19:55:00,317.41,317.44,317.255,317.29,-1,-1.0,-1
984465,2019-11-05 19:56:00,317.29,317.4,317.27,317.3,-1,-1.0,-1
984466,2019-11-05 19:57:00,317.3,317.5,317.295,317.375,-1,-1.0,-1
984467,2019-11-05 19:58:00,317.375,317.535,317.15,317.175,-1,-1.0,-1
984468,2019-11-05 19:59:00,317.175,317.23,317.155,317.2,-1,-1.0,-1
984469,2019-11-05 20:00:00,317.2,317.31,317.175,317.255,-1,-1.0,-1
984470,2019-11-05 20:01:00,317.255,317.305,317.105,317.195,-1,-1.0,-1
984471,2019-11-05 20:02:00,317.195,317.2,316.985,317.065,-1,-1.0,-1
984472,2019-11-05 20:03:00,317.065,317.15,317.04,317.05,-1,-1.0,-1
984473,2019-11-05 20:04:00,317.05,317.08,316.975,317.02,-1,-1.0,-1
984474,2019-11-05 20:05:00,317.02,317.24,317.02,317.235,-1,-1.0,-1
984475,2019-11-05 20:06:00,317.235,317.39,317.23,317.36,-1,-1.0,-1
984476,2019-11-05 20:07:00,317.36,317.675,317.35,317.675,-1,-1.0,-1
984477,2019-11-05 20:08:00,317.675,317.675,317.47,317.595,-1,-1.0,-1
984478,2019-11-05 20:09:00,317.595,317.635,317.385,317.545,-1,-1.0,-1
984479,2019-11-05 20:10:00,317.545,317.715,317.545,317.69,-1,-1.0,-1
984480,2019-11-05 20:11:00,317.69,318.02,317.675,317.995,-1,-1.0,-1
984481,2019-11-05 20:12:00,317.995,318.05,317.825,317.825,-1,-1.0,-1
984482,2019-11-05 20:13:00,317.825,317.845,317.585,317.645,-1,-1.0,-1
984483,2019-11-05 20:14:00,317.645,317.675,317.635,317.64,-1,-1.0,-1
984484,2019-11-05 20:15:00,317.64,317.64,317.535,317.54,-1,-1.0,-1
984485,2019-11-05 20:16:00,317.54,317.63,317.48,317.545,-1,-1.0,-1
984486,2019-11-05 20:17:00,317.545,317.6,317.325,317.325,-1,-1.0,-1
984487,2019-11-05 20:18:00,317.325,317.5,317.325,317.415,-1,-1.0,-1
984488,2019-11-05 20:19:00,317.415,317.47,317.365,317.39,-1,-1.0,-1
984489,2019-11-05 20:20:00,317.39,317.475,317.25,317.255,-1,-1.0,-1
984490,2019-11-05 20:21:00,317.255,317.255,317.055,317.17,-1,-1.0,-1
984491,2019-11-05 20:22:00,317.17,317.3,317.165,317.275,-1,-1.0,-1
984492,2019-11-05 20:23:00,317.275,317.42,317.27,317.285,-1,-1.0,-1
984493,2019-11-05 20:24:00,317.285,317.36,317.26,317.265,-1,-1.0,-1
984494,2019-11-05 20:25:00,317.265,317.39,317.2,317.37,-1,-1.0,-1
984495,2019-11-05 20:26:00,317.37,317.37,317.2,317.205,-1,-1.0,-1
984496,2019-11-05 20:27:00,317.205,317.25,317.17,317.21,-1,-1.0,-1
984497,2019-11-05 20:28:00,317.21,317.385,317.21,317.355,-1,-1.0,-1
984498,2019-11-05 20:29:00,317.355,317.445,317.23,317.38,-1,-1.0,-1
984499,2019-11-05 20:30:00,317.38,317.43,317.375,317.395,-1,-1.0,-1
984500,2019-11-05 20:31:00,317.395,317.68,317.395,317.615,-1,-1.0,-1
984501,2019-11-05 20:32:00,317.615,317.765,317.615,317.755,-1,-1.0,-1
984502,2019-11-05 20:33:00,317.755,317.755,317.48,317.5,-1,-1.0,-1
984503,2019-11-05 20:34:00,317.5,317.635,317.39,317.54,-1,-1.0,-1
984504,2019-11-05 20:35:00,317.54,317.665,317.54,317.605,-1,-1.0,-1
984505,2019-11-05 20:36:00,317.605,317.77,317.58,317.615,-1,-1.0,-1
984506,2019-11-05 20:37:00,317.615,317.615,317.505,317.54,-1,-1.0,-1
984507,2019-11-05 20:38:00,317.54,317.755,317.54,317.72,-1,-1.0,-1
984508,2019-11-05 20:39:00,317.72,317.725,317.565,317.625,-1,-1.0,-1
984509,2019-11-05 20:40:00,317.625,317.73,317.59,317.73,-1,-1.0,-1
984510,2019-11-05 20:41:00,317.73,317.855,317.63,317.76,-1,-1.0,-1
984511,2019-11-05 20:42:00,317.76,318.13,317.675,318.06,-1,-1.0,-1
984512,2019-11-05 20:43:00,318.06,318.235,318.055,318.09,-1,-1.0,-1
984513,2019-11-05 20:44:00,318.09,318.09,317.84,317.845,-1,-1.0,-1
984514,2019-11-05 20:45:00,317.845,317.995,317.77,317.995,-1,-1.0,-1
984515,2019-11-05 20:46:00,317.995,318.255,317.995,318.14,-1,-1.0,-1
984516,2019-11-05 20:47:00,318.14,318.155,318.07,318.115,-1,-1.0,-1
984517,2019-11-05 20:48:00,318.115,318.125,317.96,317.97,-1,-1.0,-1
984518,2019-11-05 20:49:00,317.97,318.09,317.88,318.03,-1,-1.0,-1
984519,2019-11-05 20:50:00,318.03,318.09,317.955,318.04,-1,-1.0,-1
984520,2019-11-05 20:51:00,318.04,318.04,317.915,317.94,-1,-1.0,-1
